<<<<<<< HEAD
1	1.01	0	
1	1.02	0	
1	1.03	0	
1	1.04	0	
1	1.05	0	
1	1.06	0	
1	1.07	0	
1	1.08	0	
1	1.09	0	
1	1.1	0	
1	1.11	0	
1	1.12	0	
1	1.13	0	
1	1.14	0	
1	1.15	0	
1	1.16	0	
1	1.17	0	
1	1.18	0	
1	1.19	0	
1	1.2	0	
1	1.21	0	
1	1.22	0	
1	1.23	0	
1	1.24	0	
1	1.25	0	
1	1.26	0	
1	1.27	0	
1	1.28	0	
1	1.29	0	
1	1.3	0	
1	1.31	0	
1	1.32	0	
1	1.33	0	
1	1.34	0	
1	1.35	0	
1	1.36	0	
1	1.37	0	
1	1.38	0	
1	1.39	0	
1	1.4	0	
1	1.41	0	
1	1.42	0	
1	1.43	0	
1	1.44	0	
1	1.45	0	
1	1.46	0	
1	1.47	0	
1	1.48	0	
1	1.49	0	
1	1.5	0	
1	1.51	0	
1	1.52	0	
1	1.53	0	
1	1.54	0	
1	1.55	0	
1	1.56	0	
1	1.57	0	
1	1.58	0	
1	1.59	0	
1	1.6	0	
1	1.61	0	
1	1.62	0	
1	1.63	0	
1	1.64	0	
1	1.65	0	
1	1.66	0	
1	1.67	0	
1	1.68	0	
1	1.69	0	
1	1.7	0	
1	1.71	0	
1	1.72	0	
1	1.73	0	
1	1.74	0	
1	1.75	0	
1	1.76	0	
1	1.77	0	
1	1.78	0	
1	1.79	0	
1	1.8	0	
1	1.81	0	
1	1.82	0	
1	1.83	0	
1	1.84	0	
1	1.85	0	
1	1.86	0	
1	1.87	0	
1	1.88	0	
1	1.89	0	
1	1.9	0	
1	1.91	0	
1	1.92	0	
1	1.93	0	
1	1.94	0	
1	1.95	0	
1	1.96	0	
1	1.97	0	
1	1.98	0	
1	1.99	0	
1	2	0	
1	2.01	0	
1	2.02	0	
1	2.03	0	
1	2.04	0	
1	2.05	0	
1	2.06	0	
1	2.07	0	
1	2.08	0	
1	2.09	0	
1	2.1	0	
1	2.11	0	
1	2.12	0	
1	2.13	0	
1	2.14	0	
1	2.15	0	
1	2.16	0	
1	2.17	0	
1	2.18	0	
1	2.19	0	
1	2.2	0	
1	2.21	0	
1	2.22	0	
1	2.23	0	
1	2.24	0	
1	2.25	0	
1	2.26	0	
1	2.27	0	
1	2.28	0	
1	2.29	0	
1	2.3	0	
1	2.31	0	
1	2.32	0	
1	2.33	0	
1	2.34	0	
1	2.35	0	
1	2.36	0	
1	2.37	0	
1	2.38	0	
1	2.39	0	
1	2.4	0	
1	2.41	0	
1	2.42	0	
1	2.43	0	
1	2.44	0	
1	2.45	0	
1	2.46	0	
1	2.47	0	
1	2.48	0	
1	2.49	0	
1	2.5	0	
1	2.51	0	
1	2.52	0	
1	2.53	0	
1	2.54	0	
1	2.55	0	
1	2.56	0	
1	2.57	0	
1	2.58	0	
1	2.59	0	
1	2.6	0	
1	2.61	0	
1	2.62	0	
1	2.63	0	
1	2.64	0	
1	2.65	0	
1	2.66	0	
1	2.67	0	
1	2.68	0	
1	2.69	0	
1	2.7	0	
1	2.71	0	
1	2.72	0	
1	2.73	0	
1	2.74	0	
1	2.75	0	
1	2.76	0	
1	2.77	0	
1	2.78	0	
1	2.79	0	
1	2.8	0	
1	2.81	0	
1	2.82	0	
1	2.83	0	
1	2.84	0	
1	2.85	0	
1	2.86	0	
1	2.87	0	
1	2.88	0	
1	2.89	0	
1	2.9	0	
1	2.91	0	
1	2.92	0	
1	2.93	0	
1	2.94	0	
1	2.95	0	
1	2.96	0	
1	2.97	0	
1	2.98	0	
1	2.99	0	
1	3	0	
1	3.01	0	
1	3.02	0	
1	3.03	0	
1	3.04	0	
1	3.05	0	
1	3.06	0	
1	3.07	0	
1	3.08	0	
1	3.09	0	
1	3.1	0	
1	3.11	0	
1	3.12	0	
1	3.13	0	
1	3.14	0	
1	3.15	0	
1	3.16	0	
1	3.17	0	
1	3.18	0	
1	3.19	0	
1	3.2	0	
1	3.21	0	
1	3.22	0	
1	3.23	0	
1	3.24	0	
1	3.25	0	
1	3.26	0	
1	3.27	0	
1	3.28	0	
1	3.29	0	
1	3.3	0	
1	3.31	0	
1	3.32	0	
1	3.33	0	
1	3.34	0	
1	3.35	0	
1	3.36	0	
1	3.37	0	
1	3.38	0	
1	3.39	0	
1	3.4	0	
1	3.41	0	
1	3.42	0	
1	3.43	0	
1	3.44	0	
1	3.45	0	
1	3.46	0	
1	3.47	0	
1	3.48	0	
1	3.49	0	
1	3.5	0	
1	3.51	0	
1	3.52	0	
1	3.53	0	
1	3.54	0	
1	3.55	0	
1	3.56	0	
1	3.57	0	
1	3.58	0	
1	3.59	0	
1	3.6	0	
1	3.61	0	
1	3.62	0	
1	3.63	0	
1	3.64	0	
1	3.65	0	
1	3.66	0	
1	3.67	0	
1	3.68	0	
1	3.69	0	
1	3.7	0	
1	3.71	0	
1	3.72	0	
1	3.73	0	
1	3.74	0	
1	3.75	0	
1	3.76	0	
1	3.77	0	
1	3.78	0	
1	3.79	0	
1	3.8	0	
1	3.81	0	
1	3.82	0	
1	3.83	0	
1	3.84	0	
1	3.85	0	
1	3.86	0	
1	3.87	0	
1	3.88	0	
1	3.89	0	
1	3.9	0	
1	3.91	0	
1	3.92	0	
1	3.93	0	
1	3.94	0	
1	3.95	0	
1	3.96	0	
1	3.97	0	
1	3.98	0	
1	3.99	0	
1	4	0	
1	4.01	0	
1	4.02	0	
1	4.03	0	
1	4.04	0	
1	4.05	0	
1	4.06	0	
1	4.07	0	
1	4.08	0	
1	4.09	0	
1	4.1	0	
1	4.11	0	
1	4.12	0	
1	4.13	0	
1	4.14	0	
1	4.15	0	
1	4.16	0	
1	4.17	0	
1	4.18	0	
1	4.19	0	
1	4.2	0	
1	4.21	0	
1	4.22	0	
1	4.23	0	
1	4.24	0	
1	4.25	0	
1	4.26	0	
1	4.27	0	
1	4.28	0	
1	4.29	0	
1	4.3	0	
1	4.31	0	
1	4.32	0	
1	4.33	0	
1	4.34	0	
1	4.35	0	
1	4.36	0	
1	4.37	0	
1	4.38	0	
1	4.39	0	
1	4.4	0	
1	4.41	0	
1	4.42	0	
1	4.43	0	
1	4.44	0	
1	4.45	0	
1	4.46	0	
1	4.47	0	
1	4.48	0	
1	4.49	0	
1	4.5	0	
1	4.51	0	
1	4.52	0	
1	4.53	0	
1	4.54	0	
1	4.55	0	
1	4.56	0	
1	4.57	0	
1	4.58	0	
1	4.59	0	
1	4.6	0	
1	4.61	0	
1	4.62	0	
1	4.63	0	
1	4.64	0	
1	4.65	0	
1	4.66	0	
1	4.67	0	
1	4.68	0	
1	4.69	0	
1	4.7	0	
1	4.71	0	
1	4.72	0	
1	4.73	0	
1	4.74	0	
1	4.75	0	
1	4.76	0	
1	4.77	0	
1	4.78	0	
1	4.79	0	
1	4.8	0	
1	4.81	0	
1	4.82	0	
1	4.83	0	
1	4.84	0	
1	4.85	0	
1	4.86	0	
1	4.87	0	
1	4.88	0	
1	4.89	0	
1	4.9	0	
1	4.91	0	
1	4.92	0	
1	4.93	0	
1	4.94	0	
1	4.95	0	
1	4.96	0	
1	4.97	0	
1	4.98	0	
1	4.99	0	
1	5	0	
2	1.01	0	
2	1.02	0	
2	1.03	0	
2	1.04	0	
2	1.05	0	
2	1.06	0	
2	1.07	0	
2	1.08	0	
2	1.09	0	
2	1.1	0	
2	1.11	0	
2	1.12	0	
2	1.13	0	
